,LIMIT_BAL,PAY_SEP,PAY_AUG,PAY_JUL,PAY_JUN,PAY_MAY,PAY_APR,PAY_AMTSEP,PAY_AMTAUG,PAY_AMTJUL,PAY_AMTJUN,PAY_AMTMAY,PAY_AMTAPR,PAID_TO_REMAINING_SEP,PAID_TO_REMAINING_AUG,PAID_TO_REMAINING_JUL,PAID_TO_REMAINING_JUN,PAID_TO_REMAINING_MAY,PAID_TO_REMAINING_APR,CREDIT_UTIL_MEAN,CREDIT_UTIL_TREND
4216,-0.47368421052631576,1.0,2.0,2.0,2.0,2.0,2.0,0.0,-0.4845708775313404,0.3858047236425615,-0.4007212983370066,1.6821306988852547,-0.3878975950349108,-0.03754917463769631,-0.09871009297624893,0.02845110516061554,-0.06468430214140036,0.1304685018647293,-0.06796912351997628,0.8560748587217195,-0.6502550863359898
11753,0.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-0.5238214018458468,-0.4845708775313404,-0.44205015826637456,-0.4007212983370066,-0.40050730925839395,-0.3878975950349108,1.573936740984649,1.2163880034833434,1.154349170012885,1.1570722190986589,0.975108437670154,0.9693836863261426,-0.43691768493592403,-0.034741440904627316
8052,1.8421052631578947,0.0,0.0,0.0,0.0,0.0,0.0,-0.22274881516587672,-0.217695274831244,-0.3186023861699538,0.0018700327255726868,0.0,0.5469356089992242,-0.038743067770708926,-0.02387645502103317,-0.038859552742195436,0.052656025276149064,0.045216231108740144,0.20166205332742942,-0.38314733244689425,0.04909811666890581
17744,1.1578947368421053,0.0,0.0,0.0,0.0,0.0,0.0,2.0828136692442007,2.0260366441658633,2.316654492330168,2.0252454417952315,2.1360389827114346,1.939487975174554,-0.06247705153651721,-0.0483346094621403,-0.02404757325396373,-0.025003007387232885,-0.023455245934734633,-0.031174429452437633,0.6941925152899306,0.2662343380153631
5525,-0.5789473684210527,0.0,0.0,0.0,0.0,0.0,0.0,-0.02444499875280616,-0.2374638379942141,-0.14256148039931826,-0.12235356975889936,-0.40050730925839395,-0.3878975950349108,-0.00862939834273836,-0.053852337606163016,-0.0243592949358421,0.0042644790074374056,-0.06236037770215913,0.9693836863261426,0.5706097393487638,4.448354175482371
21165,-0.21052631578947367,-1.0,0.0,0.0,0.0,0.0,0.0,1.974307807433275,0.24300867888138866,1.9933041149257367,2.2726240566352764,0.9393231426473533,0.5011636927851048,2.3897184613048936,0.20533204392547086,1.09726585521596,0.6925383850906863,0.14543982648649156,0.060917398841013805,-0.18591694612072018,-0.9743459822098435
26996,-0.21052631578947367,0.0,0.0,0.0,0.0,2.0,0.0,0.17136443003242713,-0.1583895853423337,-0.018626734842951097,-0.4007212983370066,-0.13350243641946466,-0.09128523403154899,-0.07887344460937751,-0.08755303425722574,-0.037112614010806184,-0.06468430214140036,0.028645658734008646,0.03622946417539971,0.4486545066268539,5.940205952135241
2624,-0.5789473684210527,0.0,0.0,0.0,0.0,0.0,0.0,-0.21701172362185078,-0.21938283510125364,-0.3400292184075968,-0.24043277900220394,-0.2670048728389293,-0.25859839668994056,0.08653812265498957,0.0343357918858454,-0.021705664757268133,0.008657760164155896,-0.012342596611988839,0.0329603189635924,0.034161596299307026,0.4914501300584853
28436,1.1578947368421053,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-0.5238214018458468,-0.4845708775313404,-0.44205015826637456,-0.4007212983370066,-0.33669314464988986,-0.3878975950349108,1.573936740984649,1.2163880034833434,1.154349170012885,1.1570722190986589,0.975108437670154,-0.06796912351997628,-0.43674967231092304,-0.03687524839774171
21194,-0.631578947368421,2.0,2.0,2.0,0.0,0.0,2.0,-0.024943876278373613,-0.4845708775313404,-0.12819576333089847,0.1602885193348026,-0.40050730925839395,0.12929919834497028,0.09205183210772311,-0.09871009297624893,0.02132792231608854,0.08240557314405077,-0.06236037770215913,0.042364083228175,0.8852896531771365,-0.8058691134957611
11249,-0.15789473684210525,0.0,0.0,0.0,0.0,0.0,2.0,0.1247193813918683,-0.08269045323047254,-0.07073289505721943,0.6678688305616777,-0.40050730925839395,0.3878975950349108,-0.022849380237976884,-0.048582765798352134,-0.032003856820929516,0.04765079543491988,-0.06236037770215913,0.002321756670165881,0.16967857293197283,-0.12124757126146139
15712,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.9753055624844101,2.528929604628737,0.5340881421962502,0.9350163627863487,1.2015219277751819,0.9826739074217741,-0.052203771209023975,0.022247386187467612,-0.04051617671630328,-0.021241598867967663,-0.01769099209701341,-0.028963427350441544,1.0759479296350205,-0.1504216115761666
1624,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,1.970566225991519,-0.07473481195756991,0.04492330168005841,0.2671475322246711,0.026700487283892942,0.12929919834497028,0.6422160791914211,-0.0281420312363636,0.00042763844072315924,0.025140168600281374,-0.01598269261622655,-0.011352787875488999,-0.16585497332854152,-0.34331321737751097
25343,0.5789473684210527,0.0,0.0,0.0,0.0,0.0,0.0,0.9728111748565728,0.7208293153326905,0.5318967616264914,0.9350163627863487,1.2015219277751819,0.9050943884147918,0.6373017560874097,0.2455203793459142,0.13255967792678783,0.22803612558394804,0.18184569888606675,0.0979648469589601,-0.3015153122135516,-0.3069168540393948
308,-0.5789473684210527,2.0,2.0,2.0,3.0,3.0,4.0,-0.22449488650536287,-0.195274831243973,0.04492330168005841,0.0,0.0,0.0,0.08345945900338429,0.049986572976027564,0.14174449358253602,0.07803314835778873,0.05011455891669522,0.039239724128444384,0.17773857759729653,-0.7877201433200182
21763,-0.631578947368421,1.0,-1.0,-1.0,-2.0,-1.0,0.0,3.813419805437765,-0.4845708775313404,-0.39335281227173124,4.401522740933681,-0.39943928976703824,0.17326092578226013,3.274340400709754,-0.09871009297624893,1.154349170012885,2.378828740338718,-0.06212952126794199,0.057228629392486255,0.27215604899434404,-2.584907451508099
28920,0.15789473684210525,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-0.44499875280618606,-0.4083895853423337,-0.3651083515948381,-0.1474654377880184,-0.40050730925839395,-0.3878975950349108,0.02793755151044447,1.2163880034833434,1.154349170012885,2.378828740338718,-0.06236037770215913,-0.06796912351997628,-0.42797377289156474,0.011934902143371753
20669,0.3157894736842105,2.0,2.0,0.0,0.0,0.0,0.0,-0.5238214018458468,1.6263259402121504,0.7761139517896274,2.2849128431176116,2.2871637407382686,2.205068528575123,-0.12646691874045582,-0.040952294882280575,-0.044760495502894695,0.045484851905083626,0.025433428953839578,0.048801048626896985,0.739318175631119,2.9450698332601166
7299,-0.05263157894736842,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.10700922923422305,2.3912729026036645,0.9511809106403701,-0.4007212983370066,1.001268273145985,0.5239203516938195,1.9732991239571958,2.5314860999429354,0.5146260960633718,-0.06468430214140036,1.7083520022408332,0.6287367826738169,-0.3774376467015559,-0.09132943873167762
4767,-0.21052631578947367,3.0,2.0,0.0,0.0,2.0,0.0,-0.5238214018458468,0.11812921890067501,0.9857560262965668,-0.4007212983370066,0.13350243641946466,0.12929919834497028,-0.12646691874045582,-0.060278507887772566,0.009319318948900809,-0.06468430214140036,-0.02058254919282429,-0.02703902784453905,0.5998987686711268,2.0733375121204016
27225,0.3684210526315789,0.0,0.0,0.0,0.0,0.0,0.0,0.6809678223996009,0.6485053037608485,0.6572924275626979,0.7816736792893875,0.7839263066550963,0.8443237651926558,-0.07338219676007755,-0.05750670753544737,-0.0354190919476381,-0.0255148875427035,-0.028687465041436714,-0.031675942083540944,0.5940587984565049,0.3766668472704826
3431,0.5263157894736842,-1.0,2.0,2.0,-2.0,-1.0,-1.0,-0.5233225243202794,-0.4845708775313404,-0.44205015826637456,-0.21371802577973686,-0.40050730925839395,-0.3878975950349108,-0.1246196578390706,-0.09871009297624893,1.154349170012885,1.1570722190986589,-0.06236037770215913,0.9693836863261426,-0.4335201744060906,-0.008878622720302163
18179,-0.3684210526315789,2.0,2.0,2.0,2.0,2.0,2.0,0.3117984534796707,-0.0024108003857280795,0.04492330168005841,-0.4007212983370066,0.41519257726453507,0.05171967933798813,0.04346692154113182,-0.026258885282141504,-0.009406214346031717,-0.06468430214140036,0.021942931984041923,-0.023745641895521113,0.3701442656959573,-0.3721947418228659
17167,0.05263157894736842,2.0,2.0,2.0,0.0,0.0,0.0,0.7233724120728362,-0.4845708775313404,1.0188702215729242,-0.4007212983370066,0.40050730925839395,5.753038531161107,-0.06787110425469808,-0.09871009297624893,-0.02360587666567323,-0.06468430214140036,-0.04089772593429418,0.15469113024615364,0.9777120625250083,0.7174530202965587
13675,1.5263157894736843,0.0,0.0,0.0,0.0,-1.0,0.0,3.217760039910202,16.391031822565093,0.316654492330168,17.667673812863175,2.3496428809825782,3.491078355314197,0.18472294614829357,0.8817343145106933,-0.03686828441522097,1.1570722190986589,-0.027258369659669834,-0.015028554155211189,0.07542590244017618,-2.4077288838621693
28764,-0.3157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.7233724120728362,0.7208293153326905,0.7753834915997079,0.4007212983370066,0.13350243641946466,0.3878975950349108,-0.016942934835042504,-0.017241532138976213,0.05182630741977416,0.005275606310818043,0.02646780975212508,0.0585527462014676,0.5346121557151654,3.4465020948512444
14556,0.7368421052631579,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.3631828386131204,1.2280617164898746,0.9840516191867544,0.6649302077072063,0.29343835524998335,6.6439100077579525,2.0190113280335944,0.7091813699473886,0.9868191904716161,0.7865972285532017,0.6135938592375856,2.0067364961722616,-0.4009170885236347,0.09531725062338145
12178,0.05263157894736842,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5091045148416066,1.3777724204435873,1.9373021670318968,3.216189140452815,1.1531940457913357,0.7245927075252133,1.1397390792673951,2.35459413188498,1.482353853187502,1.628046105254134,0.38353895287258716,0.6989481797895275,-0.3583873186433716,-0.1699137708416598
11882,-0.5789473684210527,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-0.5238214018458468,-0.4845708775313404,-0.44205015826637456,-0.4007212983370066,-0.40050730925839395,-0.3878975950349108,1.573936740984649,1.2163880034833434,1.154349170012885,1.1570722190986589,0.975108437670154,0.9693836863261426,-0.43691768493592403,-0.034741440904627316
11621,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,1.4734347717635323,1.0342333654773386,1.0860725590455322,1.3894343151005142,3.2841599359188307,-0.3878975950349108,-0.05680862171494172,-0.057220609132652714,-0.03019316877922259,-0.017954104427800065,0.017592431841301236,-0.06796912351997628,0.9687583252776707,0.24586906502752368
10325,0.3157894736842105,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-0.5238214018458468,-0.1470588235294118,-0.17177988799610427,-0.13357376611233554,-0.40050730925839395,0.061029221618825985,-0.12646691874045582,-0.016402554192958288,-0.01665012980082709,-0.012974117977517652,-0.06236037770215913,1.5691622200189892,-0.31361778882865,0.49403641187691827
22122,-0.42105263157894735,0.0,0.0,0.0,0.0,0.0,0.0,0.22449488650536298,-0.0024108003857280795,-0.052471390309228164,0.4007212983370066,0.3471063346906081,-0.3878975950349108,0.008207852345011063,-0.024643009736712372,-0.0070294515955750345,0.1053504707162808,0.07278955637444247,-0.06796912351997628,0.2681912322369964,1.3536333501842457
5203,-0.5789473684210527,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-0.04240458967323519,-0.019286403085824525,0.06245434623812999,0.6871034528818539,-0.40050730925839395,-0.3878975950349108,1.573936740984649,1.2163880034833434,1.2448068289637446,2.336373880527287,-0.06236037770215913,0.9693836863261426,-0.35252613846676506,-0.17547631235006764
16890,-0.631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,-0.0536293339985033,-0.04146576663452267,-0.12551740930119315,-0.13357376611233554,-0.11374407582938391,-0.3405740884406517,0.20113538078753093,0.11720328811287391,0.05232506749518299,0.025025406445137455,0.014936986689784274,-0.05554614307355006,0.5353397417690402,-1.2632360183378712
8523,0.5263157894736842,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,13.23696682464455,-0.03278688524590165,-0.1617969320672024,5.788819875776397,2.1018623589880514,-0.28549262994569435,3.274340400709754,-0.05364217854487458,0.6800165203990443,2.378828740338718,0.3573020046910955,-0.024137314653238925,-0.32919698795092545,0.2543617974114157
14922,-0.2631578947368421,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.04539785482664003,-0.19672131147540983,-0.21560749939128324,0.2003606491685033,-0.15219277751818971,-0.1474010861132661,2.670595018954871,0.7199693268218498,1.154349170012885,2.378828740338718,0.36646006598506353,0.9693836863261426,-0.41407359178933445,-0.033427229762424654
11365,-0.631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,-0.1496632576702419,-0.195274831243973,-0.19856342829315807,-0.13357376611233554,-0.40050730925839395,-0.3878975950349108,0.018651736789110425,-0.009207046483990025,-0.008237581151045389,0.0008008520227234424,-0.06236037770215913,0.9693836863261426,0.5853597012641301,3.6578454597696752
6854,-0.5789473684210527,0.0,0.0,0.0,0.0,0.0,0.0,-0.08705412821152404,-0.07473481195756991,0.16666666666666666,-0.13357376611233554,0.13350243641946466,0.6552883372123093,-0.010230072822881806,-0.015753997837796054,0.035060030514406884,-0.023428256985728854,0.006512647515905264,0.0731858800190928,0.995908040707133,-0.7075818334530934
16701,0.42105263157894735,3.0,2.0,0.0,0.0,0.0,2.0,1.3469693190321776,1.2270973963355833,1.3117847577307036,3.6064916850330593,0.5340097456778586,0.7757951900698216,-0.05720968268127114,-0.04880231387184893,-0.028422462732765025,0.029995658277283586,-0.04466139566462234,-0.04525082587932786,0.9033452906500554,-0.5162199645977992
21728,-0.631578947368421,0.0,0.0,2.0,-1.0,-1.0,0.0,0.1691194811673734,-0.4845708775313404,1.1581446311176042,0.9392907233019435,-0.40050730925839395,-0.3878975950349108,0.7690252834806515,-0.09871009297624893,2.383808900823863,0.8678066763339706,-0.06236037770215913,-0.06796912351997628,-0.08722084693787113,0.33340195530489464
6062,-0.631578947368421,2.0,0.0,0.0,0.0,0.0,0.0,-0.1496632576702419,-0.12295081967213117,-0.19856342829315807,0.0,0.0,0.0,0.07180776173122153,0.04069959922794801,0.005068109529999688,0.04828788266072568,0.02607030891327832,0.08841572218546877,0.6527911113702098,0.07254532848138458
21409,-0.15789473684210525,2.0,0.0,0.0,0.0,0.0,2.0,-0.024943876278373613,-0.0024108003857280795,0.7753834915997079,0.9350163627863487,-0.40050730925839395,0.12929919834497028,-0.08651523330349747,-0.03437380333975405,0.09840469984475664,0.08926687241001835,-0.06236037770215913,-0.019201861698002413,0.2251062510662188,1.1281971161041775
25298,-0.42105263157894735,0.0,0.0,0.0,0.0,0.0,-2.0,-0.10775754552257417,-0.0024108003857280795,-0.07682006330654982,-0.4007212983370066,-0.40050730925839395,5.3012671321437805,-0.007848989568883222,0.00574152502618087,-0.0055526233252888345,-0.06468430214140036,0.975108437670154,0.9693836863261426,-0.09743235903312475,2.3561978903883887
5702,1.1578947368421053,-1.0,-1.0,-2.0,-2.0,-2.0,-1.0,-0.5238214018458468,-0.4845708775313404,-0.44205015826637456,-0.4007212983370066,-0.23256124424270744,0.25213343677269195,-0.12646691874045582,1.2163880034833434,1.154349170012885,1.1570722190986589,0.975108437670154,2.0067364961722616,-0.4344593579500298,-0.014751503762021556
17097,-0.631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,-0.20828136692441998,-0.17309546769527487,-0.12478694911127347,-0.22146530421425234,0.08010146185167877,-0.3878975950349108,0.014601459378133995,0.005818159292332562,0.017586235246733913,-0.019869420724897977,0.03771163707036984,-0.06796912351997628,0.9030554065621875,-1.088131668543084
4498,-0.3684210526315789,0.0,0.0,0.0,0.0,0.0,0.0,-0.1040159640808181,-0.07497589199614277,-0.06878500121743365,0.022707540239097025,0.18957345971563985,0.0969743987587277,-0.0548059857413986,-0.044177799371073675,-0.03022352449493707,-0.0194636476761482,-0.009915021510823525,-0.024940198040218922,0.48369468944802846,-0.35990768392348327
22630,0.5789473684210527,0.0,0.0,0.0,0.0,0.0,0.0,0.33025692192566736,0.31509161041465766,0.29401022644265884,0.3838910038068523,0.38208397303250785,0.3935867597620895,-0.07664548874329041,-0.05400142130843986,-0.03423988366731506,-0.02364937844213745,-0.026275255261182188,-0.029152846169799632,0.12778222388593088,0.5409430359757629
8627,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-0.41855824395110997,-0.4845708775313404,0.12405648892135379,0.684699125091832,-0.28863226753888255,-0.1373157486423584,0.5294474728536889,-0.09871009297624893,1.154349170012885,2.075892129854443,0.04494632030845529,2.0067364961722616,-0.42191947005641994,-0.07989959278819332
1870,-0.21052631578947367,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.7233724120728362,-0.12945998071359696,0.27526174823472116,-0.4007212983370066,-0.25632467792537217,-0.1861908456167572,-0.03431910214016837,-0.07807434578499087,2.383808900823863,-0.06468430214140036,0.3179744222306644,1.4304293795910845,0.05042578078476672,4.685824986426534
13926,0.42105263157894735,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.3180344225492641,-0.4845708775313404,-0.14256148039931826,0.461363788152007,0.6194513049863161,0.5559865528833722,3.274340400709754,-0.09871009297624893,1.154349170012885,2.378828740338718,1.1657557904795066,0.9232187707047183,-0.42611950266284243,-0.1110354883864652
23016,1.894736842105263,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,15.842863556996777,15.79628736740598,16.60202093985878,17.667673812863175,10.472198117615648,21.617489009568214,0.47018129376433576,0.47308604503514456,1.2369140877274218,1.1889515578061127,0.5385722789900539,2.0067364961722616,-0.008911329374483246,2.8784202580039757
8745,0.3157894736842105,-1.0,2.0,-1.0,-1.0,-2.0,-2.0,-0.5238214018458468,17.428324493732,-0.44205015826637456,-0.4007212983370066,-0.40050730925839395,0.4111714507370055,-0.12646691874045582,2.5314860999429354,-0.07511056079809333,1.1570722190986589,0.975108437670154,0.9693836863261426,-0.30526257019606523,0.3594522628505388
9699,-0.47368421052631576,0.0,0.0,2.0,0.0,0.0,2.0,0.4988775255674732,-0.4845708775313404,-0.022522522522522577,0.5610098176718092,0.13350243641946466,0.3310059477631238,0.04487733521336169,-0.09871009297624893,-0.02563468457921924,0.03636154137229687,-0.01750462019546576,-0.007051489143715003,0.9015673349111318,-0.565685599335249
11245,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.474432526814667,0.7466248794599808,0.4345020696372047,0.5342950644493422,0.9345170549362526,0.3878975950349108,-0.05984317855561461,-0.03194860213510451,-0.032204137217113855,-0.019236881327921704,-0.008281604565010564,-0.03663673225967314,0.44918610965465683,0.10586612684001827
19374,-0.3157894736842105,1.0,2.0,0.0,0.0,0.0,0.0,-0.5238214018458468,0.21456123432979754,0.313245678110543,0.4007212983370066,0.4031773579867833,0.49133695371088704,-0.12646691874045582,-0.04967270879751328,-0.026526705144191313,-0.018835765512550198,-0.02199037570781286,-0.023127733227219262,1.070754501727486,0.19344382549920483
3787,-0.5789473684210527,-2.0,-1.0,-1.0,-1.0,0.0,0.0,-0.2995759541032676,-0.4845708775313404,6.86255174093012,-0.11888065183997865,0.23389626860690213,-0.3878975950349108,0.4397045220346808,-0.09871009297624893,1.154349170012885,-0.019328971907815008,0.022593644400288278,-0.06796912351997628,0.32534786189531184,-5.507095209680964
6774,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,4.215515091045148,0.7208293153326905,1.995008522035549,5.476524410605757,4.939590147520192,3.491078355314197,0.9600529916270232,0.1706226866705915,0.5973300100044795,1.525015453434735,0.49363995208819605,0.376890278037911,-0.20963807922944924,-0.26164999403852146
23535,0.3157894736842105,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4235470192067848,0.8442622950819674,0.04394935476016553,0.26821612235356973,3.199786396101729,2.21748125161624,2.4723793990204896,1.8149173377748788,0.37010018352315344,1.4757378172871534,2.012577253042467,0.7071220630121838,-0.3992616268885075,-0.18778739949820747
9964,-0.5789473684210527,0.0,0.0,0.0,0.0,0.0,0.0,0.22449488650536298,-0.24349083895853427,-0.39189189189189194,-0.4007212983370066,-0.40050730925839395,-0.3878975950349108,0.6093200391674217,0.037710871386779324,-0.050019545883583594,-0.06468430214140036,-0.06236037770215913,0.9693836863261426,-0.038183655851783446,0.6611976409584235
9644,-0.3684210526315789,3.0,2.0,2.0,2.0,2.0,2.0,0.22449488650536298,0.11812921890067501,-0.44205015826637456,1.2021638950110198,0.2670048728389293,0.31031807602792866,-0.04549531589640324,-0.04765576993093665,-0.07511056079809333,0.050559438955619776,-0.024439532658797915,-0.027729879405551727,0.9884676824518551,-0.43311577478587227
14211,-0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,-0.23646794711898222,-0.20395371263259401,-0.35439493547601664,-0.301342416349429,-0.30011347707095654,-0.24825446082234293,0.12300646587535172,0.07384927849021097,-0.030326031496064432,-0.019591195096921556,-0.024447239925894267,-0.014594133780395192,-0.32504171722986563,-0.1220908800530751
24410,1.263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,2.469443751558992,2.0708775313404053,3.2102507913318723,2.2173245174647698,2.269541419130899,2.1980863718644947,-0.043205290722627215,-0.0433333621704616,-0.0033600279294383065,-0.019754478517161358,-0.023905127415920678,-0.028869768426873863,0.5989603991059919,-0.3135885882481484
7080,0.3684210526315789,0.0,0.0,0.0,0.0,0.0,0.0,1.4407582938388628,0.817261330761813,1.0188702215729242,1.2021638950110198,1.2015219277751819,2.1980863718644947,-0.061707803911391954,-0.06448106954221823,-0.02669551544735092,-0.014689150377101352,-0.0197722200135931,0.0029949488460189197,0.7749508515096645,1.473680109817786
9882,0.10526315789473684,0.0,0.0,0.0,0.0,2.0,2.0,0.8271389373908705,0.4802314368370299,1.6434136839542244,-0.4007212983370066,2.1365729924571126,-0.3878975950349108,-0.03901915615586357,-0.0504387678177487,0.020854322365242622,-0.06468430214140036,0.023750231775987563,-0.06796912351997628,0.6337283567586864,-0.46034496951973525
17393,1.105263157894737,0.0,0.0,0.0,0.0,0.0,0.0,-0.024943876278373613,-0.0024108003857280795,0.04492330168005841,-0.0801442596674013,-0.08010146185167877,0.0,-0.046538195429132,-0.035473582195127557,-0.014208530788880881,-0.026060844582242667,-0.02817313642231579,-0.023351798365304544,-0.26788923130101144,0.06868289458565842
25307,-0.5789473684210527,0.0,0.0,2.0,2.0,2.0,2.0,0.29932651534048393,-0.09884281581485053,-0.14986608229851475,-0.4007212983370066,0.18690341098725055,-0.3878975950349108,0.11072850236504551,-0.01951117117801998,-0.021375432703207926,-0.06468430214140036,0.021598842228651563,-0.06796912351997628,0.9261947520204944,-0.6358859016844515
2136,0.8421052631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.9728111748565728,0.7208293153326905,6.936328220112005,0.13651238896680692,-0.17195113810827045,-0.12671321437807087,-0.054357862308366305,-0.01597246202401355,0.38590831268470116,-0.042572703773804746,0.0032575701298712483,0.03297762837756488,-0.06844111275657944,1.728841345528293
3706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8084310301820904,0.47974927675988427,0.4101533966398831,0.4007212983370066,3.070556037647687,0.2068787173519524,-0.06319459718633855,-0.061625641299900426,-0.04238505823260657,-0.025841658241099654,0.09471653085962026,-0.039556621285402854,0.7942392632451435,2.27434845312591
25180,-0.631578947368421,-1.0,-1.0,-1.0,-2.0,-2.0,-2.0,-0.17335994013469688,-0.4845708775313404,-0.44205015826637456,-0.4007212983370066,-0.40050730925839395,-0.3878975950349108,1.1256647070005148,-0.09871009297624893,1.154349170012885,1.1570722190986589,0.975108437670154,0.9693836863261426,-0.39660309071600086,0.3951127393735409
18178,-0.47368421052631576,0.0,0.0,0.0,0.0,0.0,0.0,-0.02120229483661754,0.012777242044358733,0.0580715850986121,0.04594937554264343,0.11908417328616247,0.05171967933798813,-0.04764492204519985,-0.03769062977180165,-0.01962143122029181,-0.02075456076995939,-0.019513239292716717,-0.03070237563344806,0.9518580829549684,-0.3975751384015761
25259,0.05263157894736842,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.26939386380643554,-0.06340405014464807,-0.19856342829315807,2.035397048019769,-0.12629330485281356,-0.386863201448151,3.274340400709754,0.623766754355483,0.17579958834700424,2.074973411933518,0.13818177802668816,-0.06731464225193459,-0.39443172085782796,-0.1941438245308337
2968,1.263157894736842,-1.0,0.0,0.0,0.0,0.0,-2.0,1.471688700424046,1.5074734811957573,1.2932797662527393,0.6678688305616777,0.40050730925839395,0.25859839668994056,-0.05678574059978022,-0.041009402844958784,-0.029621112435013787,-0.03207369167189395,-0.00983563006281567,-0.02548182810859515,0.12672208605160581,1.827560781500332
14665,-0.631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,-0.19955101022698926,-0.09884281581485053,-0.2837837837837838,-0.2187938288920056,-0.13350243641946466,-0.12929919834497028,0.014465485317091843,0.027053875366070578,-0.030831481397210373,-0.01872163553193842,-0.0062536871298638835,-0.013864246356980513,0.9072817325099132,-0.7667213348522154
9434,-0.10526315789473684,-1.0,2.0,0.0,0.0,0.0,0.0,-0.5238214018458468,9.64079074252652,-0.39335281227173124,-0.4007212983370066,-0.40050730925839395,-0.3878975950349108,-0.12646691874045582,2.5314860999429354,-0.06928373742932104,-0.06468430214140036,-0.06236037770215913,0.9693836863261426,-0.16992523734007386,-0.7000608316447274
27144,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,-1.0,0.22449488650536298,0.2386692381870781,0.04492330168005841,1.0418753756762171,0.42186769908550836,-0.12981639513835017,-0.05378456525786969,-0.043467023547698755,-0.04167134272724241,0.023535062901005446,-0.022410337677820576,0.2698051356077322,0.035027529150672254,0.9572754835155584
6534,0.47368421052631576,-1.0,-1.0,-1.0,-2.0,-1.0,-1.0,-0.2743826390621102,-0.4845708775313404,-0.44205015826637456,0.6678688305616777,0.40050730925839395,1.939487975174554,1.816851549516807,-0.09871009297624893,1.154349170012885,1.1570722190986589,2.012577253042467,2.0067364961722616,-0.4348864957405319,-0.029883952557195136
16072,-0.47368421052631576,-1.0,-1.0,-1.0,-1.0,0.0,0.0,2.650037415814418,2.1726133076181293,4.978938397857317,-0.29973953115608093,-0.33162005206595024,1.0033617791569693,2.5899092477808545,1.041103638185002,2.383808900823863,-0.0439402889792596,-0.04805505172460281,0.3710615653544825,-0.004749284072908515,-0.7156685174487564
2532,-0.3684210526315789,0.0,0.0,0.0,0.0,0.0,0.0,1.8201546520329261,-0.12608486017357765,-0.1890674458242026,0.15307553596473658,-0.1214872171417128,-0.069562968709594,0.5787450677736588,-0.036917478528263006,-0.022943751457929002,0.03611972844688384,-0.021680669170994586,-0.019089456192873118,0.12957991277750258,-0.06215315079226129
14179,0.5263157894736842,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.585682215016213,0.2895371263259402,1.9429023618212806,2.7398650904962265,2.942927708430679,1.2151538660460306,1.573936740984649,0.005481473253654379,2.383808900823863,1.4016729886904664,1.0427080559565771,0.4455710512313487,-0.35486601303712517,0.011126492132505602
15765,-0.6842105263157895,1.0,2.0,2.0,2.0,0.0,0.0,-0.17460713394861557,-0.24349083895853427,-0.44205015826637456,-0.4007212983370066,-0.40050730925839395,-0.3878975950349108,0.15037517029491418,0.03693695152706115,-0.07511056079809333,-0.06468430214140036,-0.06236037770215913,0.9693836863261426,0.7943603769485214,2.698339190602321
3821,-0.3157894736842105,1.0,4.0,3.0,2.0,0.0,0.0,-0.5238214018458468,-0.4845708775313404,-0.44205015826637456,0.07747278434515463,0.10413190040718245,0.06206361520558571,-0.12646691874045582,-0.09871009297624893,-0.07511056079809333,-0.022249853628299034,-0.02419809862908412,-0.031031500446013913,0.8282722138943449,2.3978848106680934
