LIMIT_BAL,PAY_SEP,PAY_AUG,PAY_JUL,PAY_JUN,PAY_MAY,PAY_APR,PAY_AMTSEP,PAY_AMTAUG,PAY_AMTJUL,PAY_AMTJUN,PAY_AMTMAY,PAY_AMTAPR,IS_DEFAULT,PAID_TO_REMAINING_SEP,PAID_TO_REMAINING_AUG,PAID_TO_REMAINING_JUL,PAID_TO_REMAINING_JUN,PAID_TO_REMAINING_MAY,PAID_TO_REMAINING_APR,EAD,CREDIT_UTIL_MEAN,CREDIT_UTIL_TREND
3100.0,-1,-1,-1,0,0,0,78.42999999999999,728.376,46.5,46.5,62.0,46.5,0,1.968871595330739,9.286956521739132,0.06384065372829419,0.0644800756566221,0.08629616845012081,0.06371591198708691,39.835,0.16215333333333334,-0.049425714285714295
6820.0,-2,-2,-2,-2,-2,-2,62.806,311.24,31.0,38.843,41.85,136.896,0,0.11070433309655209,0.49799117107286345,0.04061573453555908,0.07316788321167884,0.07345739471106759,3.285714285714285,567.331,0.07570454545454545,0.012679220779220781
1550.0,0,0,0,0,0,0,34.317,38.626,31.0,15.5,31.0,12.09,0,0.2101366742596811,0.21132971506105833,0.1504890895410083,0.0713368526180625,0.14558159848595137,0.053659878921298844,163.308,0.12985,-0.007590285714285713
2480.0,-1,-1,-1,-2,-2,-2,180.947,0.0,0.0,0.0,0.0,0.0,0,1.018673647469459,0.0,1.0,1.0,1.0,1.0,177.63,0.024097916666666663,0.016486071428571426
4030.0,2,2,2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,1.0,3538.464,0.27794102564102563,0.1931142857142857
930.0,1,2,0,0,2,2,31.0,55.8,71.3,0.0,80.6,0.0,0,0.03680394538294505,0.06562397462539647,0.0865605359226224,0.0,0.09438071729345143,0.0,842.301,0.92435,-0.01308476190476189
11160.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
8680.0,0,0,0,0,0,0,146.568,145.7,130.51,138.105,127.379,124.0,1,0.037433197418946206,0.03646576872943951,0.03397654730487696,0.03590483405599703,0.03300693233940348,0.03505389536412234,3915.455,0.44153511904761905,0.00755132653061224
7130.0,0,0,0,0,0,0,54.219,54.684,51.956,53.785,58.962,67.859,0,0.039854164293038626,0.039264568401371144,0.03648157419298666,0.037030713081339504,0.03976251202073839,0.044726410853663516,1360.435,0.20172536231884056,-0.00433801242236025
930.0,-1,-1,-1,-1,-1,-1,570.617,19.84,0.0,80.073,144.243,80.073,0,6.025204582651391,0.03479773814702044,0.0,1.0,1.8013937282229966,0.5551257253384912,94.705,0.16290555555555555,0.03816857142857144
2170.0,0,0,0,0,0,0,124.496,62.0,62.0,62.0,62.0,62.0,1,0.08780445144081508,0.05539398975211189,0.07276961141027506,0.07011147724882563,0.06654909659601371,0.06583495177589782,1417.878,0.47210714285714284,0.038330204081632645
3100.0,0,0,0,0,0,0,54.529,53.63,50.933,52.576,52.235,51.243,0,0.04017082305654517,0.03857904243694668,0.03586240013969529,0.03629593168831725,0.036005812214197186,0.03532126754845189,1357.428,0.4579483333333334,-0.006237999999999998
1550.0,0,0,0,-1,2,0,63.023,58.9,1595.167,0.0,50.902,47.678,1,0.04011523510724364,0.04210433009794797,1.3612962962962962,0.0,0.03253869171472168,0.03683126586522343,1571.049,0.9242766666666666,0.008535428571428555
4650.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,1.0,1.0,6.851,0.00024555555555555556,0.00021047619047619045
620.0,-1,-1,-1,0,0,-2,0.0,36.27,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,1.0,1.0,24.18,0.022750000000000003,0.0061285714285714285
3100.0,2,-1,0,0,0,0,403.248,34.689,220.41,3.41,3.162,0.0,1,1.2372075328133916,0.13308753568030446,1.3542857142857143,0.011752136752136752,0.024890190336749635,0.0,325.934,0.06405,0.01639714285714286
2790.0,2,2,2,0,0,0,62.031,0.0,62.0,49.6,108.5,0.0,1,0.04792010920324735,0.0,0.0478308700435261,0.0373718263144372,0.0803286589704161,0.0,1294.467,0.4798185185185186,-0.008344761904761903
1550.0,0,0,0,0,0,0,62.0,186.0,62.0,68.2,310.0,65.1,0,0.0580366211079191,0.16862458546456074,0.049248953459738974,0.19482819695359546,3.061849357011635,0.2097483020375549,1068.291,0.45074333333333333,0.1420062857142857
6200.0,2,2,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,77.5,0.012499999999999999,0.0
7750.0,0,0,0,0,0,-1,46.5,46.5,174.995,15.5,47.957,0.0,0,0.0322809735941636,0.08433125316242199,0.2994377254402716,0.020749470888492345,0.0807748538011696,0.0,1440.477,0.085268,0.02460114285714286
4340.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
9920.0,-1,-1,-1,-1,0,-1,12.276,12.276,24.552,0.0,12.276,12.276,0,1.0,1.0,2.0,0.0,1.0,1.0,12.276,0.00144375,-3.535714285714286e-05
620.0,2,2,2,2,2,2,49.662,27.9,0.0,55.8,26.35,0.0,1,0.07837956847203874,0.04376580431822602,0.0,0.09271182075714653,0.04138266796494645,0.0,633.609,1.0195,-0.0016914285714285438
2480.0,0,0,0,0,0,0,93.031,93.0,93.0,93.0,50.747,90.768,0,0.06420899482220035,0.062192922445425715,0.060432698118528666,0.0576346730192884,0.040414763609430936,0.07060355429095029,1448.878,0.5805104166666666,0.01682892857142857
9300.0,1,-2,-1,-1,-1,-1,0.0,6.2,0.0,508.958,2747.592,59.303,0,1.0,1.0,0.0,1.0,5.398465099281276,0.0215836266811084,0.0,0.058472222222222224,-0.04687752380952381
15500.0,0,0,0,2,-1,-1,620.465,51.77,0.0,592.72,355.291,559.178,0,0.3653238907039992,0.0229458642484199,0.0,1.1931357254290174,0.5994246861924686,1.573859174592095,1698.397,0.07431933333333333,0.023449714285714282
930.0,1,-1,0,0,0,0,512.957,93.0,31.0,31.0,61.69,111.507,0,3.3956494972296327,0.20146397152642537,0.06729475100942126,0.07012622720897616,0.22450361010830325,1.395267649340574,151.063,0.33514444444444447,0.028719999999999996
4030.0,2,-1,-1,0,-1,-1,46.531,80.538,0.0,40.269,40.269,40.269,0,1.0155615696887685,1.7308461025982678,0.0,1.0,1.0,1.0,45.818,0.012146153846153846,0.0006153846153846153
1240.0,0,0,0,0,0,2,61.256,58.063,40.3,87.544,0.0,62.0,0,0.05263718700053276,0.04850949211364637,0.03290472815632277,0.0730206340176863,0.0,0.05310533443084358,1163.74,0.9600166666666667,0.0005942857142857186
620.0,0,0,0,0,-2,-1,34.999,31.062,0.0,0.0,594.921,0.0,0,0.05882046472856101,0.05050403225806452,0.0,1.0,1.0,0.0,595.014,0.5487666666666667,0.09594571428571427
14570.0,-1,-1,-1,-1,-1,-1,169.818,147.467,163.959,25.761,66.34,75.64,0,4.333860759493671,0.8683826213946696,1.1127708815484958,0.15711854792966534,2.575210589651023,1.1401869158878504,39.184,0.007005319148936169,0.0005486322188449848
6200.0,-1,-1,-1,-1,-1,-1,6.448,51.987,111.817,27.714,9.331,76.167,1,0.15441722345953973,8.0625,2.280025284450063,0.24785140005544776,0.3366890380313199,8.162790697674419,41.757,0.006615833333333332,0.00016385714285714278
1550.0,2,2,2,2,2,2,55.8,46.5,40.3,40.3,43.4,46.5,1,0.05878702766256246,0.04741733577796042,0.04022650617322152,0.03964986122548571,0.041896097677759155,0.04396763981709462,949.189,0.64963,-0.013314857142857158
4030.0,0,0,0,0,0,0,48.05,54.839,43.524,46.283,0.0,146.32,0,0.059061118731900626,0.0653539234520467,0.04946622978543494,0.05145082362671446,0.0,1.0,813.564,0.1774153846153846,0.029181538461538453
3100.0,-2,-2,-2,-2,-2,-1,24.552,0.0,58.559,76.198,315.425,3.782,0,0.14203730272596843,0.0,1.0,1.301217575436739,4.139544344995932,0.01199017199017199,172.856,0.03481666666666667,-0.008537714285714287
4960.0,-1,-1,-1,-1,-1,0,0.0,21.7,0.0,20.212,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,17.174,0.0018124999999999999,0.00010000000000000003
1550.0,0,0,0,0,0,-1,58.962,37.2,0.93,31.961,626.231,18.755,0,0.07881650919940329,0.05967477248992988,0.0015051173991571345,0.05217083291164862,1.8865334329473291,0.030027794322017073,748.092,0.3826366666666667,0.027596000000000006
5580.0,0,0,0,0,0,0,157.697,89.621,116.405,91.171,99.386,87.947,0,0.04100303069383544,0.023726476646942475,0.045345312707555936,0.03597333496422237,0.03942643514191549,0.03493584217914932,3845.984,0.5305527777777778,0.05348206349206349
1550.0,0,0,0,0,0,0,62.0,62.0,31.0,31.0,31.0,31.0,0,0.04178593067714101,0.04144132943784837,0.05192647211548447,0.051899522524392776,0.052521008403361345,0.05113781641523907,1483.753,0.5774833333333333,0.13096742857142857
2170.0,0,0,0,0,0,0,90.644,59.644,53.506,54.653,66.216,42.904,0,0.04484800147243781,0.02929622072661936,0.029454427549958192,0.03584863457980032,0.04352078239608802,0.027844281259430642,2021.138,0.8034166666666668,0.05578244897959184
8370.0,2,2,2,2,2,2,93.0,465.0,0.0,527.0,263.5,0.0,1,0.014175683976751879,0.07149257430461557,0.0,0.07914523149980213,0.03726697181740061,0.0,6560.53,0.812858024691358,-0.016405502645502657
6510.0,-2,-2,-2,-2,-2,-2,4.34,4.34,1.86,6.2,0.0,0.0,0,1.0,1.0,0.4285714285714286,3.333333333333333,0.0,1.0,4.34,0.00046031746031746033,0.000127891156462585
2170.0,0,0,0,0,0,-1,93.527,62.775,1.798,0.899,28.427,1253.702,0,0.04565470695942981,0.029919770688967364,0.0014198633993488213,0.009941720946177578,0.6225390359809913,44.102508178844054,2048.573,0.42838095238095236,0.22954530612244892
4960.0,-1,-1,-1,-1,0,-1,227.54,0.0,236.654,0.0,246.078,123.783,0,2.0646976090014064,0.0,1.0,0.0,1.08,0.5030234315948602,110.205,0.035226041666666666,-0.0052819642857142865
930.0,0,0,0,0,0,0,93.0,186.0,155.0,10.137,105.276,52.08,0,0.6626905235255136,0.8078632018311566,0.454008898574412,0.020420908012240054,0.20783353733170132,0.49469964664310956,140.337,0.3262,-0.02484190476190477
7750.0,-1,-1,-1,-1,-1,0,101.556,125.767,37.076,158.813,0.186,78.709,0,0.2720026569246098,1.244478527607362,0.29625959871191476,4.326858108108108,0.0011748580379870766,1.341257263602747,373.364,0.018349999999999998,0.005493371428571428
310.0,1,2,0,0,2,2,0.0,31.0,31.0,0.0,62.0,36.27,0,0.0,0.3935458480913026,0.2857959416976279,0.0,0.4724781478856602,0.21020481494789797,84.661,0.38351666666666656,-0.057694285714285726
1550.0,1,2,2,2,2,2,0.0,102.3,0.0,48.36,0.0,27.311,0,0.0,0.19318580962416576,0.0,0.0800698044449007,0.0,0.04570687418936446,547.274,0.3777466666666666,-0.008845714285714283
3720.0,-1,-1,-1,-1,0,-1,172.298,169.849,338.799,0.744,302.839,0.558,0,1.604040404040404,0.9884539058271693,2.0005491488193297,0.0021994134897360706,1.8685921958684009,0.0018425632101545708,107.415,0.056083333333333325,-0.008577142857142858
1550.0,0,0,0,0,0,0,60.946,68.51,60.326,30.473,60.45,29.326,0,0.03978388004128134,0.04594212539497755,0.039434222258247546,0.03457250378081806,0.03630068133586507,0.03492837099394476,1531.927,0.8536800000000001,0.06613599999999997
7750.0,0,0,0,0,0,0,217.0,108.5,96.1,99.2,108.5,108.5,0,0.048882681564245814,0.02390857361449816,0.033800728351178665,0.03620032354039165,0.03875453981752148,0.03785584494245912,4439.2,0.43498,0.048602742857142854
620.0,-1,-1,2,0,0,-2,36.27,0.0,0.0,0.0,0.0,0.0,1,3.0000000000000004,0.0,0.0,0.0,1.0,1.0,12.09,0.026,0.0078000000000000005
2170.0,0,0,0,0,0,0,62.0,62.0,31.0,62.0,93.093,93.217,0,0.1025220422390814,0.10186930168593694,0.0508001016002032,0.10589294223540002,0.15744770093849944,0.14880245447347584,604.748,0.2785571428571429,-0.0004171428571428493
1550.0,-1,-1,0,0,0,0,865.551,39.122,20.336,20.305,75.423,31.0,0,10.596204933586337,0.04622879958972856,0.0309346411393002,0.032543349729219455,0.12772324006509528,0.05068423720223011,81.685,0.36682,-0.03408342857142856
3410.0,0,0,0,0,0,0,768.8,136.4,133.3,130.355,139.5,133.424,0,0.20535411163645698,0.03293585741767907,0.03416711693099832,0.03555905085663064,0.03733293511535877,0.038421367422179775,3743.777,1.107612121212121,0.02350545454545456
3100.0,1,2,0,0,-1,0,0.0,46.5,17.515,1123.812,46.5,77.5,0,0.0,0.2182453077258839,0.06974447599061845,4.4021857923497265,0.04400504591193124,0.07194451638896084,221.03,0.16529166666666667,-0.06282028571428572
620.0,-2,-2,-2,-2,-1,-1,0.0,16.306,6.231,55.831,0.0,0.0,0,1.0,1.0,0.4369565217391304,1.0,0.0,1.0,-2.046,0.014391666666666669,-0.006667142857142858
3720.0,0,0,0,0,0,0,1341.432,96.72,89.528,93.031,139.5,77.5,0,1.3992562651576395,0.04265616668717444,0.039491316833037055,0.04006782557611685,0.05860977611065526,0.0314094027187979,958.675,0.5673180555555556,-0.06095738095238095
1550.0,0,0,0,-1,-1,-1,62.0,0.0,55.8,0.0,589.0,124.0,0,0.3714020427112349,0.0,1.0,0.0,1.0,0.2218278615794144,166.935,0.09706666666666665,-0.027701714285714284
4340.0,1,2,2,2,2,2,93.0,93.0,0.0,178.653,0.0,189.1,1,0.04092657771957109,0.04024738727377615,0.0,0.07797426565100325,0.0,0.07933617729684737,2272.362,0.5388892857142856,-0.005594489795918351
4340.0,-1,-1,-1,-1,-1,-1,22.041,22.041,340.256,22.041,22.041,9.021,1,1.0,1.0,15.437412095639942,0.06477769679300292,1.0,0.409282700421941,22.041,0.017298809523809525,-0.002094897959183673
7750.0,0,0,0,0,0,0,186.713,465.0,310.341,347.634,164.765,98.58,0,0.030665600863504217,0.08224946812010615,0.052402638190954774,0.05623871614844534,0.025677817071521055,0.01897295459020208,6088.679,0.762544,0.00706308571428572
5580.0,0,0,0,0,0,0,54.281,53.072,58.714,124.0,56.947,53.041,0,0.039996345279700314,0.03872164295569176,0.042503534480824036,0.0886328384666519,0.038439003975727144,0.03548173033055452,1357.149,0.25342129629629634,-0.005319841269841279
4030.0,0,0,0,-2,-2,-2,51.15,0.0,0.0,0.0,0.0,0.0,0,0.029811375298113754,0.0,1.0,1.0,1.0,1.0,1715.788,0.14198461538461538,0.09734945054945054
6200.0,-2,-2,-2,-2,-2,-2,184.853,23.56,0.0,23.312,836.473,18.569,0,2.4478653530377668,0.21978021978021978,0.0,1.0,35.977333333333334,0.022265174887559008,75.516,0.028585833333333328,-0.016207285714285712
3100.0,0,0,2,2,2,0,186.155,80.6,80.6,0.0,83.235,86.8,0,0.09370221265174922,0.037770933813702126,0.03730058533226213,0.0,0.03873843978589257,0.03952345999661227,1986.666,0.6889116666666667,-0.01030771428571429
620.0,-1,0,0,0,0,0,124.0,62.0,310.0,15.5,496.0,31.0,0,0.25190503180301027,0.12952528981283595,1.0960105217010083,0.03871467286101432,3.716608594657375,0.05406866720735334,492.249,0.6346583333333334,0.023624285714285705
8990.0,0,0,0,-1,-1,-1,62.0,43.369,696.508,5108.521,299.832,585.559,0,0.03145445395067942,0.04828800220902941,2.0857779428147047,7.336108266927837,0.05877134350124567,1.9529569892473118,1971.104,0.17243275862068966,-0.014672413793103451
3410.0,0,0,0,0,0,0,155.465,126.511,65.131,68.262,68.324,65.1,0,0.04726182959353885,0.03754438904119671,0.01988340620445555,0.038004832585433204,0.03720019579050416,0.03523844682350572,3289.441,0.7534181818181818,0.11134129870129869
930.0,2,2,5,5,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,37.2,0.03166666666666667,0.006
4650.0,0,0,0,0,0,0,62.0,31.0,31.0,0.0,1962.3,360.592,0,0.3165057762304162,0.12210012210012211,0.14956625785222855,0.0,13.98585947856827,0.17667340026428105,195.889,0.11027333333333333,-0.054782476190476194
4650.0,-1,-1,-1,-1,-1,-1,21.731,128.247,22.289,25.327,169.477,297.197,0,0.47784594410361286,5.926934097421204,0.17528035104826914,1.1458625525946704,6.749382716049383,1.7629643251195293,45.477,0.014697777777777777,-0.0032003809523809524
3720.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
8680.0,0,0,0,0,0,0,46.5,55.8,31.0,31.0,40.3,31.0,0,0.062011658191740045,0.07116312168893808,0.0374995312558593,0.03713882492757929,0.04728648334060818,0.035294532876857375,749.859,0.09458392857142857,-0.002813571428571427
2790.0,1,-2,-2,-2,-2,-1,0.0,0.0,0.0,0.0,17.05,117.18,0,1.0,1.0,1.0,1.0,1.0,18.086124401913878,-5.921,-0.0013814814814814818,-0.0006349206349206348
4030.0,0,-1,-1,-1,-1,-1,12.09,12.09,12.09,12.09,12.09,12.09,0,0.03579295154185022,1.0,1.0,1.0,1.0,1.0,337.776,0.016469230769230767,0.011545054945054945
930.0,1,2,2,2,0,0,0.0,86.8,0.0,32.55,71.3,0.0,1,0.0,0.1054812582407233,0.0,0.037727713700549746,0.08089192135898428,0.0,845.122,0.9384333333333332,-0.01893333333333333
3100.0,-1,0,0,0,-2,-2,56.079,71.331,0.0,0.0,0.0,0.0,0,0.019696870712745805,0.05708544209586187,0.0,1.0,1.0,1.0,2847.102,0.28991666666666666,0.17769542857142853
930.0,0,0,0,0,0,2,62.0,93.0,62.0,62.0,31.0,0.0,1,0.09884353069091628,0.14651299081851926,0.09094629621208676,0.08871540099361248,0.04156103237604422,0.0,627.254,0.7374111111111111,-0.025979047619047624
2790.0,0,0,0,0,0,0,93.0,77.5,62.0,62.0,34.1,0.0,0,0.06588049278608604,0.05790656197160262,0.055202870549268555,0.07125552230297849,0.0543773790103317,0.0,1411.647,0.35905000000000004,0.06394571428571429
4960.0,4,3,2,0,0,0,0.0,0.0,71.951,13.392,16.926,17.05,0,0.0,0.0,0.0237561539800002,0.004344590381559627,0.005485948536578014,0.033678280570693775,3205.338,0.5388708333333333,0.07817785714285717
8060.0,-1,-1,-1,-1,-1,-2,49.476,13.547,16.399,0.0,126.79,3.038,0,2.0700389105058368,0.27432517263025735,1.2625298329355608,0.0,1.0,0.02396088019559902,23.901,0.0047448717948717955,-0.0013105494505494507
1550.0,2,0,0,0,0,0,77.5,62.0,37.2,46.5,62.0,46.5,1,0.05153789065721118,0.04352462405605972,0.02726467180151319,0.05339218338435253,0.06863889079552474,0.04897959183673469,1503.748,0.75443,0.08901314285714285
8060.0,0,0,0,0,0,0,198.927,155.0,160.704,186.0,155.806,124.155,0,0.04833716244209258,0.036483301592860944,0.03768592157489932,0.042718308354989146,0.034895023328149304,0.02731644101899533,4115.405,0.5374769230769231,-0.010235824175824169
6820.0,-1,-1,-1,-1,-1,-1,173.6,173.6,173.6,179.862,101.649,174.003,0,0.752384791078866,1.0050251256281406,1.0050251256281406,1.0412778176597273,0.5678905438171112,1.7196691176470587,230.733,0.025149242424242425,0.0026349350649350653
620.0,0,0,0,0,0,0,62.0,40.3,21.018,21.886,63.147,0.0,0,0.10390689941812137,0.06482497257405007,0.03543615742434537,0.03639738103830489,0.10339051872906305,0.0,596.688,0.9836666666666667,-0.007854285714285715
9300.0,1,5,4,3,2,3,0.0,0.0,310.0,310.0,0.0,0.0,1,0.0,0.0,0.0330175752553084,0.0326376083160626,0.0,0.0,9784.592,1.028275,0.003980095238095231
7750.0,1,-2,-2,-2,-2,-2,0.0,6.2,0.0,0.0,6.2,2.666,0,1.0,1.0,1.0,1.0,1.0,1.0,-3.999,-0.0011826666666666667,0.0002971428571428572
6200.0,-1,-1,-1,-1,-1,-1,12.896,12.896,12.896,12.896,0.0,25.792,0,1.0,1.0,1.0,1.0,0.0,1.0,12.896,0.0017333333333333335,0.0002971428571428572
620.0,0,0,2,0,0,0,62.0,31.0,0.0,204.6,0.0,0.0,0,0.14641288433382138,0.06641870350690755,0.0,0.5116279069767442,0.0,1.0,423.46,0.6376333333333334,0.08209714285714287
1550.0,3,3,2,2,2,0,37.2,31.0,46.5,0.0,37.2,37.2,1,0.04477946115381746,0.03666495563540368,0.05448799447854989,0.0,0.043335379726264854,0.04243581582855931,830.7379999999999,0.5528333333333334,-0.005372571428571425
3100.0,0,-1,-1,0,0,0,424.545,1544.203,1551.674,1.023,310.868,3100.0,0,1.8968144044321331,3.6420998757037357,1.0056456311654913,0.0005388282933838416,0.31926138172556506,4.871157874226704,223.82,0.30642166666666665,-0.037489999999999996
5270.0,0,0,0,0,0,0,248.589,192.076,133.3,155.0,124.186,124.217,0,0.04882489040428641,0.037076042988104074,0.02599255283137483,0.041637520402385,0.03245327651714612,0.0372114188072287,5091.44,0.8313656862745097,0.07717126050420166
3720.0,0,0,0,0,0,0,155.0,279.0,93.0,96.1,93.0,93.0,0,0.07317537209676711,0.12463302498199745,0.03781480827892203,0.03849449280401336,0.03706266060486262,0.03808508207335187,2118.199,0.6390569444444444,-0.018953095238095217
3720.0,0,0,0,0,0,0,54.746,59.148,17.546,18.321,31.0,19.406,0,0.052226888271130305,0.05446293494704993,0.015646164478230824,0.03732710162319207,0.06184291898577613,0.03704799668580221,1048.234,0.21378055555555556,0.03845619047619047
1550.0,0,0,0,0,2,0,40.424,40.176,52.7,0.062,24.8,31.0,0,0.03444086419100945,0.07386719863208892,0.09170847494200787,0.00010029587282483324,0.041025641025641026,0.05285132921092965,1173.722,0.44102,0.04996342857142857
8060.0,0,0,0,0,0,0,124.0,93.062,62.0,62.0,76.384,31.0,0,0.06298815822625346,0.04529064767738334,0.02969958866069705,0.03654636820465967,0.06822272060248637,0.02845435920783064,1968.624,0.20712435897435896,0.02691362637362638
1860.0,0,0,0,-1,-1,-2,105.4,51.15,36.58,0.0,0.0,12.4,0,0.058969422619976765,0.030457977221124914,0.0175334323922734,0.0,1.0,1.0,1787.367,0.49922222222222223,0.24643523809523812
3720.0,-1,2,2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,1.0,6.2,0.0005555555555555556,0.000380952380952381
6820.0,-1,-1,-1,-1,-1,-1,1563.981,2008.025,706.614,5718.973,1926.34,1490.48,0,1.313417681974383,1.2860603172712293,0.35211245848459105,8.094199719199718,0.3368332041434712,0.7737367235275185,1190.772,0.32040075757575753,-0.06221363636363637
6200.0,-1,-1,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,1.0,1.0,9.269,-0.0005883333333333334,0.00035714285714285714
2790.0,0,0,0,0,-1,0,310.0,49.972,0.0,2712.407,310.0,620.0,0,0.15860679788735746,0.022626149203452878,0.0,4.309984729816265,0.11428963278740985,0.23004900043709312,1954.519,0.7404611111111111,-0.03735968253968257
9610.0,0,0,0,0,0,0,155.589,120.032,97.557,90.272,158.379,49.724,0,0.02719765034843772,0.025204231082180634,0.02203627196975002,0.023135164337525525,0.04731168855221973,0.019218557170414922,5720.678,0.42918763440860214,0.060759723502304144
3410.0,0,0,0,0,0,0,40.3,39.68,18.6,31.155,21.979,22.692,0,0.07092972501091226,0.06603043590404953,0.029411764705882356,0.04848280187177384,0.03303051479152108,0.03367065317387305,568.168,0.18491969696969698,-0.006137402597402594
4340.0,0,0,0,0,0,0,44.454,44.95,35.278,31.651,31.806,32.891,0,0.05739673390970221,0.05574778931180316,0.04210760008880337,0.03684058598542253,0.03646185010128292,0.03697250583684706,774.504,0.19353571428571428,-0.005232653061224488
4960.0,0,0,-1,-1,-1,0,89.931,72.788,75.857,340.008,16.461,6.448,0,0.04575276787685708,0.03658688606332586,1.0421635434412266,4.48222313036371,0.048413566739606125,0.019023230290835927,1965.586,0.16070729166666667,0.07533660714285716
2480.0,2,2,2,2,2,2,0.0,133.3,34.1,37.2,0.0,77.5,1,0.0,0.18595398719944647,0.04119850187265917,0.04433934377771209,0.0,0.09228156952493448,737.397,0.32385625,-0.010916785714285712
15500.0,0,0,0,0,0,0,3145.198,310.279,622.201,620.0,1102.515,558.0,0,0.40272138006041336,0.033201971750625295,0.08565782959763737,0.10032102728731943,0.2176454029178498,0.09645371829084011,7809.861,0.445697,0.04432405714285715
4030.0,0,0,0,0,0,0,206.398,159.526,124.0,124.0,119.846,106.485,0,0.05093796860176883,0.038961235614778926,0.030738964711668513,0.03929504685934338,0.037966727554848465,0.03375490109371776,4051.948,0.8952551282051281,0.05798263736263736
7440.0,0,0,0,2,0,0,299.367,596.843,0.0,236.871,233.182,246.419,0,0.04380803759770276,0.08570105896649498,0.0,0.0327946951651323,0.036484985472941836,0.037834364588291286,6833.609,0.9256881944444445,0.013427976190476199
1550.0,2,2,7,7,7,7,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,74.4,0.047999999999999994,0.0
5580.0,1,-1,-1,-2,-2,-2,39.99,0.0,0.0,37.2,0.0,0.0,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0023055555555555555,4.2857142857142795e-05
7440.0,-1,-1,-1,0,-1,-1,470.332,276.83,0.0,326.306,329.375,371.442,1,8.143853998926463,0.5885842341154759,0.0,1.4371927908246858,1.011326860841424,1.1277176470588235,57.753,0.03779166666666666,-0.0033578571428571425
5580.0,0,0,0,0,0,0,189.1,186.0,58.9,52.08,58.9,120.528,0,0.045184850482589016,0.04437902647208929,0.014093178160024328,0.03192156415664368,0.03686242554760103,0.07366287110892178,4185.031,0.5203425925925926,0.11813587301587301
4030.0,0,0,0,0,0,0,179.8,136.4,134.85,139.5,142.6,155.0,0,0.05044180059834412,0.03708667324112238,0.03646697852220713,0.037074569317086435,0.03720027495855404,0.03970869699881668,3564.504,0.928025641025641,-0.015779780219780222
1550.0,0,0,0,-2,-2,-2,233.182,0.0,0.0,0.0,0.0,0.0,1,0.5873809151960019,0.0,1.0,1.0,1.0,1.0,396.986,0.08765333333333332,0.05971428571428572
15500.0,-1,-1,-1,2,0,-1,135.563,1935.95,0.0,15.5,71.3,6546.952,0,0.02838043936788136,14.280814086439516,0.0,0.008006405124099279,0.0638197508254946,91.82260869565218,4776.635,0.10826199999999998,0.038115199999999995
6200.0,0,0,0,0,0,2,248.0,244.9,310.0,446.4,0.0,207.7,0,0.0475132740209296,0.04588807955482754,0.05691487242531346,0.07945485143598091,0.0,0.03536571847832398,5219.594,0.8996916666666667,-0.024653428571428566
6820.0,-2,-2,-2,-2,-2,-2,442.897,254.014,682.0,242.978,9.951,660.827,0,0.7507619548081976,0.5735283824455799,2.688500549920567,0.3699089150030676,0.040954325082929316,66.40809968847351,589.93,0.05367272727272728,0.012972207792207792
2170.0,0,0,2,0,0,0,105.4,0.0,34.1,34.1,34.1,34.193,0,0.15689893862482696,0.0,0.0463821892393321,0.045597744984248054,0.04456327985739751,0.04373166283403378,671.77,0.3424214285714286,-0.00776204081632653
13640.0,-1,0,0,0,0,-1,155.713,93.744,32.333,94.147,51.46,11.315,0,0.235170185870125,0.15995768315260514,0.06305925030229746,0.22925945497093683,0.21908407021248516,0.22094430992736075,662.129,0.03003030303030303,0.00881896103896104
8990.0,0,-1,-1,-1,0,0,62.0,80.724,6693.427,114.235,114.7,117.366,0,0.006613844098466911,1.302,97.7884963768116,0.03504684007798754,0.034738196054867575,0.03498170528883468,9374.276,0.3600505747126437,0.054617733990147764
