,LIMIT_BAL,PAY_SEP,PAY_AUG,PAY_JUL,PAY_JUN,PAY_MAY,PAY_APR,PAY_AMTSEP,PAY_AMTAUG,PAY_AMTJUL,PAY_AMTJUN,PAY_AMTMAY,PAY_AMTAPR,PAID_TO_REMAINING_SEP,PAID_TO_REMAINING_AUG,PAID_TO_REMAINING_JUL,PAID_TO_REMAINING_JUN,PAID_TO_REMAINING_MAY,PAID_TO_REMAINING_APR,CREDIT_UTIL_MEAN,CREDIT_UTIL_TREND
22359,4340.0,-2,-2,-2,-2,-2,-2,16.058,16.058,16.058,16.058,20.708,16.058,1.0,1.0,1.0,1.0,1.2895752895752894,0.7754491017964072,0.0038785714285714,-0.0001530612244897
14906,14570.0,0,0,0,0,0,0,4651.705,218.426,310.0,465.899,465.527,310.713,1.1151448042151888,0.031108442458653,0.0604324546454427,0.1245731242332813,0.1261869149454649,0.0904766203285791,0.3109797872340425,0.0295568996960486
24778,1550.0,0,0,0,0,0,0,93.0,93.0,93.0,93.0,111.6,148.8,0.062083523032987,0.0611533522229243,0.0624232713955762,0.0623739526373786,0.4440606882940668,0.6922411306605134,0.6952533333333332,0.1884297142857142
3801,1860.0,-1,-1,2,0,0,-1,1945.963,0.0,0.0,0.0,45.57,1816.197,222.59929078014187,0.0,0.0,0.0,0.5044612216884008,39.85510204081633,0.3605111111111111,0.0813028571428571
25726,4030.0,0,0,0,0,0,0,208.909,171.74,136.493,118.234,110.422,124.651,0.0530776198164848,0.0425934326154981,0.0340302198863855,0.0394110049082924,0.0363206248534225,0.0411384958513653,0.8705205128205128,0.0603753846153846
26156,7130.0,0,0,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0166007246376811,0.0142291925465838
16651,930.0,0,0,0,0,0,0,62.093,74.4,37.2,9.827,5.89,0.0,0.0699664663965348,0.0823045267489712,0.0569395017793594,0.0183693573622298,0.0119692579060098,0.0,0.6750444444444444,0.1326152380952381
11485,9920.0,0,0,0,0,0,0,201.376,196.633,186.093,184.977,202.275,160.177,0.0345337203491648,0.0356214233968113,0.0337213090811041,0.0346515679442508,0.0397788236441669,0.0311533429400025,0.5449375,0.0142114285714285
15488,8680.0,0,0,0,0,0,0,217.0,248.0,248.0,155.0,124.093,155.0,0.029668937046754,0.044849082836256,0.0435995814440181,0.026572423139266,0.0403800954273551,0.0492382837503816,0.5872892857142857,0.0923471428571428
24853,1550.0,0,0,-2,-2,-1,0,0.0,0.0,0.0,1553.348,73.253,12.09,0.0,1.0,1.0,1.0,0.0471581384210106,0.0076824583866837,0.5075766666666667,-0.0840851428571428
9339,9300.0,-1,-1,-1,-1,-1,-1,2435.98,1500.648,419.678,159.495,176.39,419.585,0.9108929254523744,0.6192181743757674,0.281087141581712,0.3822152886115444,1.111111111111111,2.3900759314850784,0.1315838888888889,0.0625606666666666
27352,12710.0,0,0,0,0,-1,0,496.0,557.566,574.895,42.222,0.186,0.0,0.0407222083653596,0.044868084936537,0.045135162104474,0.0032470783447052,0.0044247787610619,0.0,0.6613085365853659,0.2193496167247386
7107,8370.0,0,0,0,0,0,0,465.0,217.0,310.0,775.0,465.0,465.0,0.0775418208887326,0.0346048130351387,0.0501396388943206,0.1699281543763297,0.0924430858734638,0.1397454769047308,0.6246246913580248,0.0638008465608465
16524,15500.0,0,0,0,0,0,0,186.155,186.155,188.914,128.991,155.651,134.85,0.0473860722035904,0.0468386814969658,0.0471208641660287,0.0319742423310997,0.039319023641532,0.0349052743073108,0.2555719999999999,0.0006412571428571
9213,11160.0,-1,-1,-1,-1,-1,-1,9.641,28.52,14.415,4.867,131.657,4.867,0.07775,2.958199356913183,0.5093099671412924,0.3376344086021505,27.05095541401274,0.036967271014834,0.0046726851851851,-2.579365079365096e-05
23203,9300.0,0,0,0,0,0,0,217.0,217.0,186.0,126.604,125.736,133.3,0.0475294852556746,0.0466999793185805,0.0393367818578762,0.0267134129590141,0.0357839201743319,0.037536882169108,0.4613788888888889,0.0259904761904762
16967,930.0,1,2,0,0,0,0,0.0,52.7,52.7,46.5,46.5,46.5,0.0,0.0589213919312352,0.0570910434227759,0.0508854060655404,0.0495212941564872,0.0539510124806675,0.976788888888889,0.0048380952380952
15910,2480.0,2,2,2,2,0,0,0.0,133.3,0.0,31.0,155.0,31.0,0.0,0.0541289023162135,0.0,0.0203902697632689,0.2086637175527919,0.0429497916935102,0.7514041666666667,0.1836492857142857
20176,10230.0,0,0,0,0,0,0,62.0,34.534,46.283,620.0,31.0,21.7,0.1650437365901964,0.0996778811739441,0.159355320738606,2.83245999150262,0.0426967251611801,0.0329566854990583,0.0426186868686868,-0.0069296103896103
22960,15500.0,-2,-2,-2,-2,-2,-2,381.92,378.479,518.537,550.064,437.627,362.421,1.1926427879961277,0.9909902597402596,1.370054877549349,1.0607999043462664,0.7958619912053219,0.828150456895941,0.0278136666666666,-0.0022689714285714
3411,4960.0,-2,-2,-2,-2,-2,-2,413.323,413.323,413.323,826.553,0.0,369.303,4444.333333333333,4444.333333333333,4444.333333333333,8887.666666666666,0.0,1.0,0.0139010416666666,-0.0071383928571428
22010,9920.0,0,0,0,0,0,0,412.3,395.436,40.145,319.672,260.214,255.502,0.0453811848925011,0.0435046553664608,0.0044646397087469,0.3978088110485302,0.3652423635888956,0.4010120177103099,0.4926026041666667,0.2176266964285714
1790,5580.0,1,-1,-1,-1,-1,-1,175.026,430.931,956.288,481.12,17.298,828.723,2.025107604017217,2.4620970598653917,2.260423536308346,0.5031120331950207,0.0359536082474226,47.90860215053764,0.0638953703703703,-0.0056623809523809
26988,1550.0,-1,2,-1,-1,2,-1,0.0,12.09,20.15,0.0,24.8,24.8,0.0,1.0,1.6666666666666663,0.0,3.0769230769230766,1.5384615384615383,0.0099666666666666,0.0008171428571428
21042,4650.0,-1,-1,2,-1,-1,-1,106.361,0.0,40.3,29.016,27.931,28.241,4.184146341463414,0.0,0.6615776081424936,0.72,0.9626068376068376,1.0110987791342951,0.0101255555555555,0.0013380952380952
14841,7440.0,-1,-1,-1,-1,-1,-1,93.0,220.224,495.38,0.0,280.86,121.985,0.0882768361581921,3.088695652173913,2.31460023174971,0.0,1.0,0.434326710816777,0.0473805555555555,0.0145766666666666
15755,310.0,0,0,0,0,0,2,40.3,39.432,39.742,24.8,15.5,0.0,0.240607070146215,0.1968430826369545,0.1714132905468645,0.0942396041936624,0.0555123792605751,0.0,0.7677833333333334,-0.0793285714285714
17209,3720.0,0,0,0,0,0,0,124.0,124.0,310.0,124.0,155.0,130.2,0.0386652747167768,0.0382606699443307,0.0949433188386533,0.0357184316036682,0.0443844760856442,0.0367335158347691,0.9059722222222222,-0.0203342857142857
9509,4340.0,0,0,0,0,0,0,78.027,48.329,62.0,31.093,31.0,31.062,0.0511221691885853,0.0345117658778473,0.0505241884552229,0.0277156041891182,0.0459305530038581,0.0467852640425829,0.2540130952380953,0.0434059183673469
12070,7130.0,-1,0,0,0,0,-2,32.426,31.0,31.0,0.0,0.0,1387.312,0.6705128205128206,0.5662514156285391,0.3676470588235294,0.0,1.0,1.0,0.0070768115942028,0.0015028571428571
5512,10540.0,0,-1,0,-1,-1,2,228.005,310.372,270.94,148.056,0.0,186.0,0.1071907426839221,1.4963383649678674,0.7973725025088951,0.5475808300848429,0.0,2.1337126600284497,0.0502833333333333,0.0283196638655462
18588,4030.0,0,0,0,0,-2,-2,186.0,279.0,0.0,0.0,0.0,0.0,0.048408568316592,0.0703768288200933,0.0,1.0,1.0,1.0,0.4938820512820512,0.2498404395604395
10481,6200.0,0,0,0,0,0,0,131.967,101.494,93.775,101.246,97.495,67.456,0.0315667707275113,0.0264773195959661,0.0278122557808118,0.0336985905610928,0.0318690783807062,0.022290285901599,0.5504158333333334,0.0389901428571428
9884,1550.0,-1,-1,0,0,0,0,702.46,40.3,16.089,16.058,15.965,16.368,1.7771155203513451,0.0661241098677517,0.0354048707278804,0.0346465119390007,0.0362803804156393,0.0364867666367217,0.30229,0.0042874285714285
24733,7750.0,-1,-1,-2,-1,-1,-1,0.0,0.0,79.856,642.909,0.0,69.161,0.0,1.0,1.0,8.050854037267081,0.0,1.0,0.0166533333333333,-0.0062825142857142
7135,310.0,0,0,0,0,0,0,36.332,31.0,5.766,0.0,0.0,0.0,0.14905252448175,0.1175917215428033,0.0227885322224944,0.0,0.0,1.0,0.5630833333333333,0.1690771428571428
4817,1550.0,0,0,0,0,0,0,77.5,68.2,62.0,62.0,155.0,62.0,0.048538976798369,0.0434945928313002,0.0414250207125103,0.0425731193324534,0.1071650556186638,0.041465386768395,0.9741133333333332,0.0168194285714285
25640,2170.0,0,0,0,0,0,0,914.5,62.0,62.0,62.0,62.0,55.18,1.3367772340039878,0.0659913551324776,0.0654236179260713,0.0637612777760066,0.0621832540496844,0.0539802880970432,0.4272619047619048,-0.0248571428571428
13596,13640.0,2,0,0,0,0,0,465.31,454.46,449.5,467.759,1581.0,837.0,0.0353504189766512,0.0350585185504043,0.0352951772183018,0.0373806539199024,0.123711940385399,0.0591762663721003,0.9567253787878788,-0.0086621428571428
21462,620.0,-1,4,4,3,4,3,18.6,0.0,62.0,0.0,0.0,0.0,0.0301280441877981,0.0,0.1036323125550546,0.0,0.0,0.0,0.9945416666666668,0.0004642857142856
5307,4030.0,0,0,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.171025641025641,0.1465934065934065
24645,6200.0,-2,-2,-2,-2,-2,-2,37.603,49.135,45.57,39.463,31.0,48.205,0.1123252152977127,1.3120860927152318,0.9274447949526814,0.8659863945578231,0.7855459544383346,1.555,0.0144458333333333,0.0069878571428571
27833,2790.0,0,0,0,-2,-2,-2,155.0,0.0,0.0,0.0,0.0,0.0,0.0668324110460609,0.0,1.0,1.0,1.0,1.0,0.2716166666666667,0.1871895238095238
22691,9920.0,0,0,0,0,0,0,186.0,187.488,186.0,155.0,155.0,155.0,0.0381560455074436,0.0408309310505458,0.0420015120544339,0.0374299124888646,0.038744972839774,0.0389635690629261,0.4370734375,0.0188491964285714
9680,1860.0,0,0,0,0,0,0,65.1,93.0,77.5,77.5,71.3,155.0,0.0362537764350453,0.0515570220664054,0.0428001575045796,0.0425582622610353,0.0383065187701942,0.0865336356241671,0.97525,-0.0024638095238095
11256,4030.0,1,2,2,2,0,0,0.0,186.0,0.0,5.363,10.106,2.48,0.0,1.4360938247965531,0.0,0.0323183261722398,0.0596523330283623,0.0175477078306646,0.0435461538461538,-5.714285714286274e-06
18675,11160.0,-2,2,0,-1,-1,-1,192.603,31.775,76.415,17.732,0.0,0.0,0.6696486311705109,0.1653759277186189,0.4782693053938688,0.2331838565022421,0.0,1.0,0.0109504629629629,0.0052361111111111
10559,2480.0,-1,0,0,0,0,0,46.5,46.5,46.5,31.868,27.156,44.919,0.0418281698781406,0.0809891474542411,0.077379417075058,0.0499975682116628,0.0412022012134894,0.0675304096565223,0.2855125,0.0223657142857142
23488,6200.0,-1,2,2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0007499999999999,0.0005142857142857
9149,4960.0,-1,-1,-1,-1,-1,-1,241.211,39.556,438.96,191.58,62.0,8.99,1.8614832535885169,0.1639892044724328,11.273885350318473,0.4364406779661017,0.3236245954692556,0.145,0.0370385416666666,0.0004998214285714
6652,8370.0,1,-1,-1,-1,-1,-1,89.9,62.0,62.0,0.0,147.529,0.0,1.0,0.689655172413793,1.0,0.0,1.0,0.0,0.0071969135802469,-0.0015973544973544
24305,5270.0,2,2,2,2,2,2,186.0,248.0,0.0,594.332,0.0,378.51,0.0403619118092226,0.0530760912112627,0.0,0.1270569211295421,0.0,0.0748271804677158,0.915906862745098,-0.0191998319327731
1457,15500.0,1,-1,2,2,0,0,139.5,0.0,0.0,217.0,1.116,16.492,1.0,0.0,0.0,3.638253638253639,0.004034065441506,0.0790607816911874,0.0073443333333333,-0.0031308
20140,8680.0,-1,-1,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0018285714285714,0.0015673469387755
6171,3410.0,2,2,0,0,2,2,0.0,186.0,254.2,0.0,308.636,124.0,0.0,0.0554518400768932,0.075466836006884,0.0,0.0958533509199264,0.0357647395432842,0.9934333333333334,0.0067361038961039
2674,620.0,-1,-1,2,0,0,0,81.22,0.0,15.5,11.78,31.0,0.0,0.3057176196032672,0.0,0.0502815768302494,0.0374679550384539,0.1042644145553122,0.0,0.49415,-0.0088114285714285
20309,12090.0,-1,-1,-2,-2,-1,0,0.0,0.0,0.0,10.633,31.0,33.356,0.0,1.0,1.0,1.0,2.915451895043732,0.8011913626209978,0.0009816239316239,-0.0003435164835164
25917,11160.0,0,0,0,0,0,-1,34.565,35.991,31.806,47.213,120.032,81.406,0.1504723346828609,0.1711632021229544,0.1337330552659019,0.1817422434367542,0.8452302990613403,0.6815468466130289,0.0179069444444444,0.0018796031746031
4449,620.0,0,0,0,0,0,0,52.39,37.293,23.405,21.731,18.6,3.565,0.0897075216306598,0.0603945981223957,0.0376708911286298,0.0346960997822213,0.0305157155935306,0.0080883387255591,0.9407,0.0338771428571428
21269,10850.0,0,0,0,0,0,0,123.039,128.061,225.091,3217.831,186.217,186.248,0.0477421993408232,0.0491276891790645,0.083949960690006,1.129524037519859,0.031690010814803,0.0311898124354322,0.3465680952380952,-0.0709612244897959
26760,4960.0,4,3,3,3,2,2,99.2,217.0,186.0,0.0,372.0,0.0,0.0209254270094949,0.0460096488806509,0.0386595447194283,0.0,0.0782722700915133,0.0,0.972659375,-0.0099558928571428
14758,5580.0,-1,-1,-1,-1,-1,-2,136.09,31.496,147.095,0.0,0.0,43.4,0.2410366221929391,0.2314350797266514,4.6702755905511815,0.0,1.0,1.0,0.0262629629629629,0.0159533333333333
4698,5580.0,2,2,2,0,0,0,310.0,0.0,310.0,93.0,155.0,124.0,0.0939302286261764,0.0,0.1017149134406086,0.0317285726372789,0.0540996732379736,0.0634698994002094,0.5263888888888889,0.0452190476190476
20137,620.0,0,0,0,0,0,0,47.027,43.4,37.2,9.3,0.0,0.0,0.124702013974517,0.1062941310454787,0.0853849437882453,0.0201342281879194,0.0,1.0,0.5774166666666667,0.0778457142857143
5018,8990.0,0,0,0,0,0,0,217.0,186.0,155.0,155.0,124.0,93.0,0.0452333718893979,0.049083368100719,0.0440784949838672,0.0433752916988366,0.0412201154163231,0.0333548286673634,0.3980936781609195,0.0391939901477832
21244,1240.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
27808,3100.0,0,0,0,0,0,0,93.0,68.448,83.7,62.0,57.164,52.979,0.0335901110713006,0.0156557993108044,0.044176115446915,0.034167592038951,0.034007081735025,0.0333762987266619,0.7590466666666665,0.1295868571428571
23736,9300.0,-1,-1,-1,-1,-1,-1,345.278,316.727,1055.209,646.474,2006.971,1222.671,0.8579571714681867,1.0101839035000988,3.3387935262383523,0.6131725962952074,3.104488347559221,0.6092120912559275,0.0849422222222222,-0.0299838095238095
16291,15500.0,0,-1,-1,-1,0,-1,457.963,561.999,587.171,517.297,509.578,12.865,0.4880893382231473,1.2271711906857103,1.0447901152849026,0.8813246012464351,0.7579656015124268,0.0252463803382406,0.040076,0.0027198857142857
13005,3720.0,-1,3,2,-1,-1,-1,0.0,0.0,9.796,9.796,9.796,9.796,0.0,0.0,1.0,1.0,1.0,1.0,0.0035111111111111,0.0006019047619047
20341,620.0,1,2,2,0,0,0,31.0,31.093,40.3,27.9,21.7,145.7,0.057683433317951,0.0565038589375246,0.0717716557168884,0.0604635539133355,0.0467445742904841,0.3069688459277643,0.8197583333333333,0.0309728571428571
14656,620.0,0,0,0,0,0,0,93.0,93.0,155.0,155.0,93.0,15.841,0.2022244691607684,0.1806684733514001,0.2609603340292275,0.3446849579484351,0.2336630578705506,0.0601530311948204,0.7203333333333334,0.0680742857142857
3248,1550.0,0,0,0,0,0,0,72.85,75.051,9.238,14.508,51.119,46.5,0.0511859902855524,0.0509458976031649,0.0061318134117985,0.0626003210272873,0.2116273100616016,0.363901018922853,0.5380699999999999,0.2110028571428571
8237,6510.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
22471,1550.0,0,0,0,0,0,0,34.751,36.208,33.325,6.758,34.1,0.0,0.1519381946326918,0.1548455521675725,0.138638122259479,0.0278594249201277,0.1542344363432417,0.0,0.1498366666666666,0.0008325714285714
14697,3100.0,2,2,2,2,2,2,136.4,46.5,0.0,93.0,0.0,124.0,0.1346183264494416,0.0410441635199474,0.0,0.0827403607479728,0.0,0.1059855329747489,0.3648233333333333,-0.0086525714285714
7787,620.0,2,2,2,2,2,2,49.662,27.9,0.0,55.8,26.35,0.0,0.0783795684720387,0.043765804318226,0.0,0.0927118207571465,0.0413826679649464,0.0,1.0195,-0.0016914285714285
28174,9300.0,0,-1,0,0,0,0,29.14,319.3,37.2,124.0,15.5,186.0,0.752,10.95744680851064,0.1067615658362989,0.3295707341188102,0.0313735332873188,0.3650301149844862,0.0321894444444444,-0.0116021904761904
9861,11160.0,-2,-2,-2,-2,-2,-1,107.105,98.208,45.539,56.823,44.919,0.0,3.068383658969805,0.9185271093070456,0.463699494949495,1.247787610619469,0.79050736497545,0.0,0.0057842592592592,0.0003914285714285
15434,2480.0,1,2,2,0,0,0,62.0,0.0,155.0,46.5,46.5,217.0,0.0524232654452045,0.0,0.1304869773996555,0.0351996996292298,0.0172481199549249,0.166865315852205,0.5983875,-0.0594671428571428
3650,3410.0,0,0,0,0,0,0,186.31,170.717,139.5,139.562,130.2,139.5,0.0540525956038421,0.0502867265687778,0.0413880636824339,0.0419254802991218,0.0393144312044256,0.0415493282858593,0.9877939393939392,0.0061828571428571
6624,11780.0,-1,-1,-1,-1,-1,-1,246.729,300.173,369.396,408.921,146.227,289.974,1.1792858201214995,1.2230642920298094,1.2354587869362363,1.1117572692793931,0.3591715525774766,1.989366227137388,0.0236890350877192,-0.000573909774436
8784,8990.0,0,0,0,0,-1,2,50.189,124.0,0.0,69.502,0.0,137.95,0.02552782201479,0.0995000124375015,0.0,1.0,0.0,2.4054054054054053,0.0698367816091954,0.0429097536945812
11960,620.0,-1,-1,-1,-1,-1,-1,248.589,210.149,233.957,142.259,372.0,234.236,1.8008084437457892,0.8476928848318119,1.1481819564886655,0.6182969549986526,2.7391006619493266,0.6448199351425158,0.3545333333333333,-0.0376085714285714
14319,15500.0,1,-1,-1,-1,-1,-1,33.666,22.661,17.391,19.158,30.721,28.923,2.202839756592292,0.6731123388581953,0.7674418604651162,1.1016042780748665,1.6035598705501617,0.941473259334006,0.0014933333333333,-5.234285714285716e-05
26647,4650.0,0,0,0,0,0,0,155.062,186.279,101.029,4.619,57.846,0.0,0.0343242204655248,0.0413729000275406,0.0219085072770663,0.0011168243212856,0.0184234429919829,0.0,0.8307511111111111,0.0970617142857142
500,930.0,0,0,0,0,2,2,62.0,46.5,62.0,46.5,0.0,37.2,0.0983090837593393,0.0691085003455425,0.0887429560278652,0.062083523032987,0.0,0.048828125,0.7691722222222223,-0.0314790476190476
1601,4650.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
8892,1550.0,2,2,0,0,0,0,0.0,39.68,20.522,25.947,31.0,34.72,0.0,0.0290183631829517,0.0148954841032333,0.042874705460506,0.0505689001264222,0.0551045510455104,0.6601899999999999,0.1404062857142857
22831,4650.0,2,0,0,0,0,0,96.1,97.96,77.655,77.5,93.0,155.0,0.0302058872248584,0.0368225409883822,0.0317498542421861,0.0352678949298874,0.0455449452701574,0.0737408745667723,0.5243377777777778,0.0460906666666666
8855,6820.0,-1,0,0,-2,-2,-2,217.0,0.0,0.0,0.0,0.0,0.0,0.1310395177745746,0.0,1.0,1.0,1.0,1.0,0.0808916666666666,0.0554764935064935
26803,15500.0,0,0,0,0,0,0,426.219,352.16,296.732,220.41,448.57,235.91,0.0444149400112418,0.0359543733937636,0.0310884194663133,0.0294768786846098,0.0596747786424503,0.0330536154835122,0.5491096666666667,0.0390711428571428
10664,2480.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
3759,2480.0,-2,-2,-2,-2,-2,-2,150.04,0.0,0.0,0.0,0.0,0.0,0.1050142116340124,0.0,1.0,1.0,1.0,1.0,0.1061020833333333,0.0874875
14118,11160.0,-1,-1,-1,-1,-1,-1,346.394,310.0,310.0,568.385,585.559,613.025,1.0570428530886389,0.8949346697691068,1.0,1.8335,1.0302154349604582,1.0469056064376092,0.0365597222222222,-0.0050057936507936
8345,8680.0,0,0,0,0,0,0,200.043,186.0,165.35399999999998,167.307,167.4,182.714,0.0245754610993263,0.0254935119012211,0.026755617977528,0.0278356576992903,0.0279601516061553,0.0313483958812016,0.7573386904761904,0.0515258163265306
22871,15500.0,0,0,0,0,0,0,310.0,314.526,313.193,220.348,229.276,155.0,0.0418678065874806,0.041869217500392,0.0406682097212438,0.0292686140644173,0.032615406325519,0.0237026362071989,0.4700543333333333,0.0109575428571428
6800,8680.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
25862,8990.0,0,0,0,0,0,0,316.882,341.589,279.589,248.31,248.062,248.031,0.0359861153161018,0.0389159064662068,0.0317085861746486,0.0290334156128008,0.036566529881097,0.0362536532318357,0.9006063218390805,0.0510625615763546
23344,15500.0,0,0,0,0,0,0,1023.279,1550.558,930.713,930.403,558.5889999999999,1240.558,1.2646157382576046,1.5151460075124197,0.5350167510157531,0.94013908031575,0.5418433318297999,1.4463640306491254,0.069359,0.0008933142857142
5772,620.0,0,0,0,0,0,0,41.447,62.0,20.646,22.134,25.11,18.6,0.0687863353398158,0.0992358836955443,0.0351321411615761,0.0369297610427226,0.0418107675631032,0.0308324768756423,0.972625,0.0026442857142857
21330,2170.0,1,-1,-1,2,2,2,322.4,310.062,0.0,0.0,0.0,0.0,37.81818181818181,25.005,0.0,0.0,0.0,0.0,0.0016261904761904,0.0010444897959183
11403,1550.0,-1,-1,-1,-1,-2,-2,223.882,97.65,0.0,0.0,0.0,92.287,1.473877551020408,0.4361672666851288,0.0,1.0,1.0,1.0,0.0509066666666666,0.0281805714285714
7081,6510.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
28205,3100.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,4.65,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
324,11160.0,0,0,0,0,0,0,310.0,217.0,310.0,310.0,310.0,310.0,0.1074933622848789,0.0744253301295,0.1088921314545811,0.1045686022314939,0.0998771511041419,0.0992674065397367,0.2663930555555555,-0.0048054761904761
19877,3720.0,0,0,0,0,0,0,125.178,155.0,124.0,155.0,124.0,155.0,0.0351926093777235,0.0438619576468937,0.0350911052820886,0.0433933608157951,0.0343315223455296,0.0443172048252572,0.9545583333333332,0.00019
29169,620.0,1,2,2,0,0,2,9.3,40.455,40.455,47.058,0.0,57.691,0.0175633745096891,0.0776369801891843,0.0743971267316572,0.0831780821917808,0.0,0.0978958442924776,0.9012833333333332,-0.0261657142857142
6294,13640.0,-1,0,0,0,0,0,310.341,156.612,98.053,155.31,155.0,155.0,0.3979883915083088,0.1869172709782448,0.1087016289779366,0.2335991047698979,0.3690854063630324,0.312343828085957,0.0501068181818181,0.0060924675324675
24659,12400.0,0,0,0,0,0,0,310.496,186.0,310.0,310.0,155.0,124.0,0.3721759809750297,0.2403172187287219,0.724112961622013,0.5485463521667581,0.1996007984031936,0.3918111470271329,0.0496575,0.0056318571428571
15442,15500.0,0,0,0,0,0,0,1333.558,93.93,310.682,94.984,93.682,62.558,0.7212218757334943,0.0613211365660163,0.2085310029130254,0.0599233356802002,0.0612385507011429,0.0496408540785201,0.0994166666666666,0.0052622857142857
15606,620.0,-2,-2,-2,-1,-1,-1,0.0,0.0,186.0,505.951,8.866,0.0,1.0,1.0,1.0,2.7201666666666666,0.0175234360639666,0.0,0.1883916666666666,-0.0805614285714285
6984,1550.0,1,2,0,0,0,0,0.031,68.603,31.589,32.705,33.48,38.595,2.07939115427003e-05,0.0470570723824104,0.0218332190606787,0.0370461408806798,0.0371465914562839,0.0419601631222405,0.7633800000000001,0.0938034285714285
23392,4960.0,0,0,0,0,0,0,310.0,310.558,465.651,465.0,620.0,620.0,0.5434782608695652,0.5357505748970534,0.558007355399532,0.5033388141337539,0.4946454628644918,0.3896432815757174,0.1933135416666667,-0.04155875
12661,15500.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
4929,930.0,1,2,2,2,2,2,0.0,71.3,0.0,46.5,0.0,46.5,0.0,0.1432397085383321,0.0,0.0856946983546617,0.0,0.0820613819136714,0.5848055555555556,-0.0150238095238095
19014,930.0,0,0,0,0,0,0,62.0,51.305,46.903,15.469,21.328,0.0,0.0683410216982743,0.0572644545171447,0.0523837551500882,0.0169664411274693,0.0279652060808064,0.0,0.9101222222222224,0.0427561904761904
9466,13640.0,2,2,0,0,0,0,0.0,310.0,310.0,310.0,310.0,310.0,0.0,0.0453710215285497,0.0441051289854497,0.0432047559795382,0.0420685970543568,0.0410584878158937,0.5247234848484849,-0.0095666233766233
16374,4960.0,-1,-1,2,-1,0,-1,80.569,0.0,57.412,0.0,109.802,0.0,2.3288530465949826,0.0,1.422427035330261,0.0,4.812500000000001,0.0,0.0116114583333333,-0.00126625
5055,620.0,0,0,0,0,0,0,46.5,46.5,31.0,24.8,0.0,0.0,0.0781372089388967,0.0750112516877531,0.0498504486540378,0.0425985090521831,0.0,1.0,0.81345,0.1407371428571428
11901,2480.0,0,-1,-1,-1,-1,-1,25.606,0.0,154.039,154.69,77.5,124.0,0.0105413614436305,0.0,1.0,1.594758708852669,1.278118609406953,0.9420631182289212,0.18335,0.1298335714285714
17285,4650.0,0,0,0,0,0,0,93.0,93.0,41.943,155.0,93.0,155.0,0.1610219526595459,0.159311773140035,0.0860194545107762,0.4199210548416897,0.2127206977238885,0.3469090404495941,0.1040155555555555,0.0074468571428571
17746,5580.0,0,0,0,0,0,0,182.962,238.483,169.384,151.683,157.945,150.722,0.0341027937480137,0.0449843580972429,0.033621304979202,0.0299363096294211,0.0377578016733486,0.0357986967566174,0.8711083333333334,0.0465947619047619
5943,8370.0,1,-1,-1,-1,-1,-2,315.983,2176.603,589.248,12.369,0.0,0.0,1.0,6.888354753262043,0.2732879962043334,0.0214435427527274,1.0,1.0,0.0607117283950617,0.0086269841269841
13804,4650.0,0,0,0,0,0,0,310.124,310.279,248.434,155.248,155.372,155.0,0.0629800307219662,0.0670404158126699,0.0508705891314421,0.030781145319213,0.0439938556067588,0.0429619700640992,0.9540922222222222,0.0596702857142857
1572,3410.0,0,0,0,2,0,0,114.7,151.59,0.0,47.585,47.895,46.5,0.0437409119389045,0.0572478868622538,0.0,0.0410219407252999,0.0404460849760464,0.0385039915804605,0.4892651515151514,0.0962937662337662
1580,7440.0,0,0,0,2,0,0,465.0,620.0,103.23,930.0,310.0,310.0,0.6835892995488311,0.5476601221282072,0.0599837881653607,0.6116332646944892,0.1748924411486935,0.2380442286176771,0.1820923611111111,-0.0185525
